"text","screen_name","id","polite"
"Great fun canvassing in Rayleigh with @vickyford. Ppl have concerns re Europe but appreciate Cons MP Mark Francois http://t.co/f4R6d490Gm","Margaret_Simons",466602524817227776,"polite"
"@Cirein_Croin Is there anything else you want to know","DavidCoburnUKip",468690617435160576,"polite"
"Best news so far @Molly4Europe wining a seat for the @TheGreenParty","the_Filster",470695838927556608,"polite"
"Was checking odds for a wee flutter....a fiver on @MEPStandingUp4U returns 5p. Anyone fancy going halves with me? http://t.co/uUi1ZQNwBi","StrabaneJohn",468519058913394688,"polite"
"@Jim_Watford @ThomasEvansUKIP Send this threat direct to the police","CulliganPA",469808039382765568,"polite"
"@Nigel_Farage Will UKIP just introduce a eugenics program to create the perfect exporter isle? We'll need a big ass wall and some blondes.","AdemHoog",467653838397513728,"polite"
"@thegreenplace you're a gent sir, tired to my bones but the finish line (of this relay anyway :-)) is in sight!","AlynSmithMEP",469157440354013184,"polite"
"@Mwelsh9 @Davytmsp I'm pretty sure you're able to check that yourself on his timeline, it's to long for a screenshot.","IainMcGill",465559091814072320,"polite"
"@thelincolnite UKIP Helmer blustering in Siren debate cited art 80 Lisbon treaty, simply fabrication, is nothing to do with leaving the EU","billnewtondunn",465150019071655936,"polite"
"@star_pumpkin @AhmedTheCat @Tim_Aker  Love purple hair  maybe get mine white and purple","taratwo",472471632628682752,"polite"
"@DLidington @DanHannanMEP IOpen mind  HS2. If Victorians hadn't built orrig rail where would we be? Need  something for future generation","CarlWil35586309",463579920074289152,"polite"
"@Green_Adz87 ..and they are very far right. Greens don't need to give them the veneer of respectability.","pippabartolotti",464868016707342336,"polite"
"After the @Nigel_Farage show in St Ives, Cambs Nigel stood under some bright lights &amp; ppl queued for photos with him https://t.co/BcC2EgSINm","RTaylorUK",462379913048506368,"polite"
"@DavidCoburnUKip No u don't.","rikrobroe",463240305832386560,"polite"
"@PhilipWalters9 Absolutely.","MargotLJParker",468633490482016256,"polite"
"@Nigel_Farage  #bbcqt Well played.","RogerV52",464534792516943872,"polite"
"@brummytaff @SGMcatee @SidCordle you don't understand, Sid's imaginary friend says he's allowed to discriminate.","simonjohnpowell",469445618990346240,"polite"
"Nice to see @Nigel_Farage has been looking at my timeline and reiterated what I was saying on national TV.I'd appreciate a mention next time","treynold1",470704041107161088,"polite"
"My father got lung cancer at 51. I am very proud of the work against 'big tobacco' by my friend @MEPStandingUp4U   M aking E urope P ositive","JarlathKearney",467583397314187264,"polite"
"@AjrMac @DavidCoburnUKip @MargotLJParker lol, your welcome :))","gavtheukip",465432538048376832,"polite"
"@1wayticket2hell  Yup that be my quote, 2 interesting paraphrases (!) &amp; the great work of @YOURvoiceParty Take part: http://t.co/ixja3wdeBI","LocalRachel",467254552446902272,"polite"
"@Staircase2 yes he wants some of his life back, passing on the baton - a brilliant Green tradition if you ask me.","violetavajda",470026547303567360,"polite"
"@ampp3d 72% according to ComRes poll today","Michael_Heaver",472131786806665216,"polite"
"Great article from @pippabartolotti http://t.co/kC60Qmx4xJ","Anothergreen",469181509711441920,"polite"
"@RFBorthwick @AlanMeikle I'm betting on the fixers getting away with a fortune!","IainMcGill",471616213014290432,"polite"
"@miguelsvieira Both Marx and Ostrom wanted to achieve a scientific approach but rejected positivism, some differences but much in common","Anothergreen",462370591010729984,"polite"
"Looking forward to joining Rayleigh &amp; Wickford CLP activists tomorrow for campaigning. Join us at 10am by The Crown Pub, High St, Rayleigh","alexlmayer",468102995956482048,"polite"
"BBC Group English Democrats, Plaid Cymru &amp; Scottish National Party together for the first time http://t.co/eJATo4BOSe http://t.co/4auOOhQoRy","jennyknight2014",464691426786160640,"polite"
"@PeterSwindon still difficult to say but over UK from info I'm getting 35%","davidmartinmep",470638511901917184,"polite"
"@kevyng3 @daily_politics ha no thanks now leafletting my own!","NSinclaireMEP",468752441782317056,"polite"
"@The_Iron_Lad Thank you appreciate your good wishes.","MargotLJParker",470982923597131776,"polite"
"@imonckton Actually, I dont have time for people like you - Blocked","DavidCoburnUKip",465070620649463808,"polite"
"@Steven_Woolfe But triumph will soon be yours, my friend!","CulliganPA",467374705893474304,"polite"
"@YIScotland @CommenSenceNow @DavidCoburnUKip @ukipscotland  My favourite result of the election. #Scotland #ukip","bluerobbo69",471198361094459392,"polite"
"@richardhowitt @CambridgeNewsUK We used to have a mergers and monopolies commission to prevent this sort of thing, I wonder what happened","nonsequiturcouk",464727946003881984,"polite"
"@UKiPNews @msfreakinrosie @SLATUKIP @UKIP @Nigel_Farage No, I know who they are. I was addressing Nigel in the original question. Keep up","FarageTobyJug",467425155904720896,"polite"
"@KarinBGraham Still pursued by nasty attacks from #UKIP trolls. This one claims to be animal-lover. She's seriously conflicted so lashes out","JoHayesLibDem",473081384995921920,"polite"
"@Sneekyboy @distalgesic @dharmabum013 I think if it is a NO - there will be some significant horse trading","DavidCoburnUKip",466551941175074816,"polite"
"@Green_Caroline @BadgerTrust this makes me sick, people will just go on to kill birds for the sake of it saying they are a hazard!","Kad_123",468127941139107840,"polite"
"@tangowhisky26 @Tim_Aker It's a fair observation relating to the current 'out of touch' narrative rather than a snipe, in my opinion.","BobbinsonCrusoe",471284040403025920,"polite"
"RT @helenlewis: Striking result of local elections so far: Ukip on 25% vote share outside London and 7% inside London.","Green_DannyB",469736638953029632,"polite"
"The English Democrats, like our colleagues in the Scottish National Party and Plaid Cymru are Campaigning for... http://t.co/joi7yoKlCC","DerekJHilling",466327110236520448,"polite"
"@mummygirl it is creating a situation where vulnerable people are in dire necessity- i cannot and will not support Tory Bedroom tax","DavidCoburnUKip",467963054794498048,"polite"
"@CityJohn @Nigel_Farage there's an army of swivel eyed loons? TERRIFYING THOUGHT.","WaywardLou",467317196369457152,"impolite"
"@nickgriffinmep what job?","DuncanBirss",471344935200096256,"polite"
"@GoodallGiles @NicholasTyrone like I said before will the police pay him a visit/ lots of tweets need deleting","SamiaBadani",466634900016476160,"polite"
"@FarahNazeer @LondonLabour @ClaudeMoraesMEP @maryhoneyball @IvanaBartoletti @sanchia4europe @KamaljeetJandu thx Farah and good luck!","SebDance",470518419625099264,"polite"
"UK exit from EU would hamstring growth - SocGen http://t.co/j6pJZBLgH5 via @fastFT","JoHayesLibDem",465974911454814208,"polite"
"@AdamRamsay @DavidCoburnUKip @Maggie4Scotland A racist?","PeterMcColl",464045877414612992,"polite"
"@cr0libdems @theboywilliams @SarahLudfordMEP @jamesrbuk You're just embarrassing yourself now.","adrianshort",462699508972130304,"polite"
"Just got an amazing message: ""Do you think Tim Curry in Rocky Horror looks like Nigel Farage?"" @Nigel_Farage http://t.co/L3Q04Fwfwk","Dulcie_Lee",469849139715784704,"polite"
"@lek_black @loveacupotea @blazeart_ PS sorry for the delay. Campaign is keeping me very busy :-)","KatBoettge",466477342630875136,"polite"
"@FionaRadic What campaign? Campaigning for fair media coverage? Yes.","KatBoettge",472677192158416896,"polite"
"ERASMUS is the EU's university mobility scheme. 14,607 UK students participated in 2013 &amp; 13% of participants came from Scottish uni's.","julie4nw",464389266421055488,"polite"
"@Tim_Aker @UKIP haha what about your mate #NifyNige? You're all thieves.   http://t.co/i1PcryXoNh  http://t.co/9emNx9ihHw","BoxingKangaroo",466628045278040064,"impolite"
"@WomenDefyUKIP @JaniceUKIP bless . They are fabulous for proving facts. Facts you lot of lefty trolls dont like. Kiisses","brewer_lar",467046802739716096,"impolite"
"Stupid clustering is burning. I guess I'll need to have some rest.","nickgriffinmep",462725208173199360,"polite"
"@tnewtondunn Looks like it will be a great night for democracy #ukip @Nigel_Farage #vote2014","SacredJP",470632872316243968,"polite"
"@nickgriffinmep if that's true, why did ukip get the votes then and not your party?","richcoll01",470639117886586880,"polite"
"@FairFuelUK @QuentinWillson But it's your Westminster MPs, not your MEPs, who set those fuel taxes. We're on your side, guys.  #UKIP.","RogerHelmerMEP",465545554530172928,"polite"
"@HarrietHarman Idris Elba?","ExtraBold",462583344577130496,"polite"
"@Molly4Europe @europeangreens @SkaKeller can we watch this somewhere Molly - is there a link?","sharonpavey",466822771759403008,"polite"
"Not big on Brit news! Anti EU protests.  http://t.co/Zz5tOUmN2B","CulliganPA",468620393440620544,"polite"
"""@nickgriffinmep: @David_Cameron where is the weed?"" I was gonna ask that too :/","Usama_CHZD",462386740637220864,"polite"
"Gurdwara Sri Guru Singh Sabha #Slough. Respect for religious dress &amp; an inquiry into UK role in #Amritsar84 #EP2014 http://t.co/tVvvzcrZ2G","JohnHowarth1958",466629962406330368,"polite"
"@IDS_MP @TimKirkhopeMEP Are you the numpty who outbid me for Universal Credits? By £615,000,000?","RiazMMM",472112097460256768,"impolite"
"@CarolineLucas @GreenJeanMEP @LonGreenParty https://t.co/22jhAJHj5E share and sign please ��","Mcd_elaine",470817905488453632,"polite"
"@voterossbrown congratulations Ross!","LindaFStewart",470475080632631296,"polite"
"@DeanMThomson @emcmillanscott @LeedsNWLibDems @georgelyonmep thanks Dean, good luck George!","GregMulholland1",469161404071936000,"polite"
"@bnichollsuk @antonyhook Thanks Benjamin. Keep going till the boxes shut!","catherinemep",469171109259407360,"polite"
"@2tweetaboutit @UKIP @Nigel_Farage and no doubt the bar will be subsidised at our expense unless some one knows different #massivecashcow","HarkerIa",472027156466663424,"polite"
"Candidates and agents slugging it out for televisual lines of sight in City Hall. But it's us next! #VoteGreen2014","ShahrarAli",470718684064137216,"polite"
"@mdbuk Applying an Equalities slide rule to everything is bovine","DavidCoburnUKip",470540386776403968,"polite"
"@antonyhook Can you explain the Liberal Democrat cover up on Cyril Smith ?","SteveUncles",467697137443409920,"polite"
"#bbcqt @Nigel_Farage blah blah blah EU blah blah blah immigrants blah blah blah pint in the pub blah blah blah","tonescotland",464528622846738432,"impolite"
"@brummytaff @SGMcatee @simonjohnpowell A financial adviser for 33 yrs. No pension missellng No endowment misselling No mortgage misselliing.","SidCordle",470265230522847232,"polite"
"How bizarre that it's the PRO-establishment activists that resent the right of free speech forUkip, the legitimate Anti-EU/LibLabCon party.","CulliganPA",463582863452295168,"polite"
"@kevrodger79 @TasminaSheikh I don't believe in abusing elected representatives with no argument","stevemcghie",465260864334209024,"polite"
"'@ShefSocialistPa @ThunderclapIt  Thnx cdes, if you could think of 5 more people to ask to support, that would be great.","davenellist",463620987389739008,"polite"
"Latest stop Knock polling station! http://t.co/5yfuLQp9E0","voterossbrown",469514520608931840,"polite"
"@horatioharry thanks","sanchia4europe",466217620505911296,"polite"
"@SamiraAhmedUK @bennosaurus @bbcnickrobinson @newswatchbbc I imagine he was unrepentant","HadleighRoberts",471985527458381824,"polite"
"@bnp @britdems @EssexNF @londonorganiser
VOTE MAY 22nd FOR AN IC1 WHITE BRITAIN. THE GREAT BRITISH RACIAL CLEAN UP. http://t.co/HubOdy1HC6","IC3BlackEurope",465157661517185024,"polite"
"@lou_reecejones thank you Louise","SteveCarter001",470884094365429760,"polite"
"#ReasonsToVoteGreen - in the North West Greens were 0.3% away from beating BNP to the last Euro seat in 2009. This time we can win!","veganfishcake",462851455742140416,"polite"
"@AmericanExpress @AskAmexUK I took this insurance with amex last year and the person at axa introduces himself as from amex insurance","tozen",472046043509825536,"polite"
"CON is pro everything.  Bridge Street ban was a mistake and cycle route should go through.","FionaRadic",466309796560654336,"polite"
"@tot_777 the House of Lords report says England subsidises  Scotland to the time of £32 billion per year","RobinTilbrook",472298870752694272,"polite"
"@Myrtlethefairy @pdc690 @Samson1176 @RogerHelmerMEP Cricket is an English game invented in England by the ENGLISH.","LeeJohnBarnes",470155769833619456,"polite"
"@charlesfifield Thank you for all your support too, Charles. Hope Weaver Vale produces a great result for Team Blue!","danielrhamilton",470574427667980288,"polite"
"@simonrae #vote #LibDems #EU I'll send you link to Labour manifesto","julie4nw",464802921612578816,"polite"
"I posted a new photo to Facebook http://t.co/ee8ZTiZe5v","PaulBrannenNE",463430257337716736,"polite"
"@ace_thenorth In run up to European election please read and share my article about importance of Arts and EU http://t.co/QzFBYeTYKa","julie4nw",468366049185112064,"polite"
"Please make sure you 'like' @Steven_Woolfe's new facebook page for updates on what Steven is doing as your MEP - https://t.co/lPwYy25rko","UKIPChester",471766793275838464,"polite"
"@jennieTindall That's our biased media for you.But remember most of Ukip's coverage has been totally malign&amp; nasty til today's estab fright","CulliganPA",469961667414351872,"polite"
"@Nigel_Farage hope you get in and sort this spineless country out all other parties full of cowards and crooks","alandickson10",462910382764744704,"impolite"
"@marcuschown @FordCarole That is certainly true of the conservative mouthpieces above.","dodgyme",472033669511929856,"polite"
